,seed,generation,graph_size,max_size,solver,ea,environment
0,1,799,0,15,lgp,1+lambda,hopper
1,5,1699,0,15,lgp,1+lambda,hopper
2,7,3999,0,15,lgp,1+lambda,hopper
3,6,4399,0,15,lgp,1+lambda,hopper
4,3,3199,0,15,lgp,1+lambda,hopper
5,6,4199,0,15,lgp,1+lambda,hopper
6,2,3799,0,15,lgp,1+lambda,hopper
7,6,499,0,15,lgp,1+lambda,hopper
8,2,4899,0,15,lgp,1+lambda,hopper
9,8,3199,0,15,lgp,1+lambda,hopper
10,4,3599,0,15,lgp,1+lambda,hopper
11,5,799,0,15,lgp,1+lambda,hopper
12,8,799,0,15,lgp,1+lambda,hopper
13,4,699,0,15,lgp,1+lambda,hopper
14,8,1499,0,15,lgp,1+lambda,hopper
15,9,3199,0,15,lgp,1+lambda,hopper
16,3,3699,0,15,lgp,1+lambda,hopper
17,5,4299,0,15,lgp,1+lambda,hopper
18,4,2999,0,15,lgp,1+lambda,hopper
19,1,2999,0,15,lgp,1+lambda,hopper
20,1,3699,0,15,lgp,1+lambda,hopper
21,9,399,0,15,lgp,1+lambda,hopper
22,2,3899,0,15,lgp,1+lambda,hopper
23,8,399,0,15,lgp,1+lambda,hopper
24,8,3599,0,15,lgp,1+lambda,hopper
25,4,1499,0,15,lgp,1+lambda,hopper
26,0,4399,0,15,lgp,1+lambda,hopper
27,8,4599,0,15,lgp,1+lambda,hopper
28,3,4599,0,15,lgp,1+lambda,hopper
29,9,4399,0,15,lgp,1+lambda,hopper
30,3,699,0,15,lgp,1+lambda,hopper
31,7,1399,0,15,lgp,1+lambda,hopper
32,4,2699,0,15,lgp,1+lambda,hopper
33,0,3099,0,15,lgp,1+lambda,hopper
34,7,1899,0,15,lgp,1+lambda,hopper
35,1,3499,0,15,lgp,1+lambda,hopper
36,1,3399,0,15,lgp,1+lambda,hopper
37,9,2499,0,15,lgp,1+lambda,hopper
38,6,1599,0,15,lgp,1+lambda,hopper
39,6,3499,0,15,lgp,1+lambda,hopper
40,8,4499,0,15,lgp,1+lambda,hopper
41,8,1899,0,15,lgp,1+lambda,hopper
42,6,3599,0,15,lgp,1+lambda,hopper
43,6,3199,0,15,lgp,1+lambda,hopper
44,1,1899,0,15,lgp,1+lambda,hopper
45,8,4699,0,15,lgp,1+lambda,hopper
46,8,2599,0,15,lgp,1+lambda,hopper
47,0,599,0,15,lgp,1+lambda,hopper
48,4,1299,0,15,lgp,1+lambda,hopper
49,7,2399,0,15,lgp,1+lambda,hopper
50,2,2999,0,15,lgp,1+lambda,hopper
51,6,99,0,15,lgp,1+lambda,hopper
52,5,2099,0,15,lgp,1+lambda,hopper
53,5,899,0,15,lgp,1+lambda,hopper
54,1,199,0,15,lgp,1+lambda,hopper
55,4,399,0,15,lgp,1+lambda,hopper
56,8,999,0,15,lgp,1+lambda,hopper
57,2,2099,0,15,lgp,1+lambda,hopper
58,7,199,0,15,lgp,1+lambda,hopper
59,9,2099,0,15,lgp,1+lambda,hopper
60,3,3499,0,15,lgp,1+lambda,hopper
61,0,3799,0,15,lgp,1+lambda,hopper
62,9,2199,0,15,lgp,1+lambda,hopper
63,4,3199,0,15,lgp,1+lambda,hopper
64,1,4299,0,15,lgp,1+lambda,hopper
65,5,2799,0,15,lgp,1+lambda,hopper
66,5,2899,0,15,lgp,1+lambda,hopper
67,2,4099,0,15,lgp,1+lambda,hopper
68,0,2099,0,15,lgp,1+lambda,hopper
69,3,2499,0,15,lgp,1+lambda,hopper
70,3,3799,0,15,lgp,1+lambda,hopper
71,7,399,0,15,lgp,1+lambda,hopper
72,0,2799,0,15,lgp,1+lambda,hopper
73,0,1199,0,15,lgp,1+lambda,hopper
74,4,3699,0,15,lgp,1+lambda,hopper
75,0,1699,0,15,lgp,1+lambda,hopper
76,8,2799,0,15,lgp,1+lambda,hopper
77,2,4999,0,15,lgp,1+lambda,hopper
78,7,2199,0,15,lgp,1+lambda,hopper
79,8,1099,0,15,lgp,1+lambda,hopper
80,2,199,0,15,lgp,1+lambda,hopper
81,5,3399,0,15,lgp,1+lambda,hopper
82,1,3999,0,15,lgp,1+lambda,hopper
83,9,1399,0,15,lgp,1+lambda,hopper
84,6,1999,0,15,lgp,1+lambda,hopper
85,4,299,0,15,lgp,1+lambda,hopper
86,3,1999,0,15,lgp,1+lambda,hopper
87,4,599,0,15,lgp,1+lambda,hopper
88,6,199,0,15,lgp,1+lambda,hopper
89,6,3799,0,15,lgp,1+lambda,hopper
90,9,1799,0,15,lgp,1+lambda,hopper
91,0,1299,0,15,lgp,1+lambda,hopper
92,0,99,0,15,lgp,1+lambda,hopper
93,4,4999,0,15,lgp,1+lambda,hopper
94,4,4799,0,15,lgp,1+lambda,hopper
95,6,1699,0,15,lgp,1+lambda,hopper
96,6,4999,0,15,lgp,1+lambda,hopper
97,5,2599,0,15,lgp,1+lambda,hopper
98,6,4299,0,15,lgp,1+lambda,hopper
99,7,4399,0,15,lgp,1+lambda,hopper
100,3,99,0,15,lgp,1+lambda,hopper
101,8,1299,0,15,lgp,1+lambda,hopper
102,5,4099,0,15,lgp,1+lambda,hopper
103,9,2799,0,15,lgp,1+lambda,hopper
104,0,1099,0,15,lgp,1+lambda,hopper
105,0,1899,0,15,lgp,1+lambda,hopper
106,3,799,0,15,lgp,1+lambda,hopper
107,2,4199,0,15,lgp,1+lambda,hopper
108,4,99,0,15,lgp,1+lambda,hopper
109,1,4399,0,15,lgp,1+lambda,hopper
110,5,299,0,15,lgp,1+lambda,hopper
111,1,1499,0,15,lgp,1+lambda,hopper
112,6,2699,0,15,lgp,1+lambda,hopper
113,9,2299,0,15,lgp,1+lambda,hopper
114,2,799,0,15,lgp,1+lambda,hopper
115,9,3599,0,15,lgp,1+lambda,hopper
116,3,2199,0,15,lgp,1+lambda,hopper
117,2,2599,0,15,lgp,1+lambda,hopper
118,0,4699,0,15,lgp,1+lambda,hopper
119,4,3299,0,15,lgp,1+lambda,hopper
120,5,4799,0,15,lgp,1+lambda,hopper
121,4,799,0,15,lgp,1+lambda,hopper
122,6,2199,0,15,lgp,1+lambda,hopper
123,7,2299,0,15,lgp,1+lambda,hopper
124,8,4799,0,15,lgp,1+lambda,hopper
125,7,3199,0,15,lgp,1+lambda,hopper
126,4,499,0,15,lgp,1+lambda,hopper
127,1,4799,0,15,lgp,1+lambda,hopper
128,7,1499,0,15,lgp,1+lambda,hopper
129,2,1699,0,15,lgp,1+lambda,hopper
130,2,4699,0,15,lgp,1+lambda,hopper
131,1,3199,0,15,lgp,1+lambda,hopper
132,7,1999,0,15,lgp,1+lambda,hopper
133,3,4499,0,15,lgp,1+lambda,hopper
134,3,1899,0,15,lgp,1+lambda,hopper
135,7,4299,0,15,lgp,1+lambda,hopper
136,1,1399,0,15,lgp,1+lambda,hopper
137,7,2999,0,15,lgp,1+lambda,hopper
138,7,4599,0,15,lgp,1+lambda,hopper
139,5,99,0,15,lgp,1+lambda,hopper
140,8,4299,0,15,lgp,1+lambda,hopper
141,4,3099,0,15,lgp,1+lambda,hopper
142,9,3699,0,15,lgp,1+lambda,hopper
143,2,4299,0,15,lgp,1+lambda,hopper
144,5,2299,0,15,lgp,1+lambda,hopper
145,1,3599,0,15,lgp,1+lambda,hopper
146,8,4199,0,15,lgp,1+lambda,hopper
147,3,1699,0,15,lgp,1+lambda,hopper
148,7,2799,0,15,lgp,1+lambda,hopper
149,7,1199,0,15,lgp,1+lambda,hopper
150,5,699,0,15,lgp,1+lambda,hopper
151,2,2499,0,15,lgp,1+lambda,hopper
152,7,3599,0,15,lgp,1+lambda,hopper
153,8,1599,0,15,lgp,1+lambda,hopper
154,2,1499,0,15,lgp,1+lambda,hopper
155,5,2999,0,15,lgp,1+lambda,hopper
156,5,2499,0,15,lgp,1+lambda,hopper
157,6,1299,0,15,lgp,1+lambda,hopper
158,0,3699,0,15,lgp,1+lambda,hopper
159,1,1699,0,15,lgp,1+lambda,hopper
160,4,3499,0,15,lgp,1+lambda,hopper
161,4,1899,0,15,lgp,1+lambda,hopper
162,0,4999,0,15,lgp,1+lambda,hopper
163,8,899,0,15,lgp,1+lambda,hopper
164,0,4899,0,15,lgp,1+lambda,hopper
165,4,1799,0,15,lgp,1+lambda,hopper
166,8,499,0,15,lgp,1+lambda,hopper
167,5,499,0,15,lgp,1+lambda,hopper
168,9,1499,0,15,lgp,1+lambda,hopper
169,1,2699,0,15,lgp,1+lambda,hopper
170,6,4699,0,15,lgp,1+lambda,hopper
171,0,2599,0,15,lgp,1+lambda,hopper
172,4,4399,0,15,lgp,1+lambda,hopper
173,3,599,0,15,lgp,1+lambda,hopper
174,4,4099,0,15,lgp,1+lambda,hopper
175,7,4499,0,15,lgp,1+lambda,hopper
176,7,4899,0,15,lgp,1+lambda,hopper
177,8,199,0,15,lgp,1+lambda,hopper
178,6,2999,0,15,lgp,1+lambda,hopper
179,6,1799,0,15,lgp,1+lambda,hopper
180,2,3099,0,15,lgp,1+lambda,hopper
181,1,1799,0,15,lgp,1+lambda,hopper
182,7,3099,0,15,lgp,1+lambda,hopper
183,5,3799,0,15,lgp,1+lambda,hopper
184,5,4199,0,15,lgp,1+lambda,hopper
185,9,4199,0,15,lgp,1+lambda,hopper
186,2,4399,0,15,lgp,1+lambda,hopper
187,1,4099,0,15,lgp,1+lambda,hopper
188,8,1399,0,15,lgp,1+lambda,hopper
189,6,4899,0,15,lgp,1+lambda,hopper
190,5,599,0,15,lgp,1+lambda,hopper
191,4,2399,0,15,lgp,1+lambda,hopper
192,1,2499,0,15,lgp,1+lambda,hopper
193,0,2699,0,15,lgp,1+lambda,hopper
194,9,4999,0,15,lgp,1+lambda,hopper
195,2,1899,0,15,lgp,1+lambda,hopper
196,1,1999,0,15,lgp,1+lambda,hopper
197,5,399,0,15,lgp,1+lambda,hopper
198,2,3299,0,15,lgp,1+lambda,hopper
199,9,4299,0,15,lgp,1+lambda,hopper
200,5,3599,0,15,lgp,1+lambda,hopper
201,9,1899,0,15,lgp,1+lambda,hopper
202,8,2999,0,15,lgp,1+lambda,hopper
203,6,4499,0,15,lgp,1+lambda,hopper
204,2,299,0,15,lgp,1+lambda,hopper
205,5,3999,0,15,lgp,1+lambda,hopper
206,5,999,0,15,lgp,1+lambda,hopper
207,6,3299,0,15,lgp,1+lambda,hopper
208,6,899,0,15,lgp,1+lambda,hopper
209,2,599,0,15,lgp,1+lambda,hopper
210,9,3899,0,15,lgp,1+lambda,hopper
211,4,2299,0,15,lgp,1+lambda,hopper
212,0,1799,0,15,lgp,1+lambda,hopper
213,4,1399,0,15,lgp,1+lambda,hopper
214,4,2899,0,15,lgp,1+lambda,hopper
215,1,699,0,15,lgp,1+lambda,hopper
216,1,4699,0,15,lgp,1+lambda,hopper
217,0,1399,0,15,lgp,1+lambda,hopper
218,5,4599,0,15,lgp,1+lambda,hopper
219,0,1599,0,15,lgp,1+lambda,hopper
220,9,2899,0,15,lgp,1+lambda,hopper
221,5,2199,0,15,lgp,1+lambda,hopper
222,2,4499,0,15,lgp,1+lambda,hopper
223,9,2699,0,15,lgp,1+lambda,hopper
224,6,3999,0,15,lgp,1+lambda,hopper
225,0,199,0,15,lgp,1+lambda,hopper
226,7,3899,0,15,lgp,1+lambda,hopper
227,8,3799,0,15,lgp,1+lambda,hopper
228,1,2799,0,15,lgp,1+lambda,hopper
229,3,4899,0,15,lgp,1+lambda,hopper
230,9,2999,0,15,lgp,1+lambda,hopper
231,3,2999,0,15,lgp,1+lambda,hopper
232,0,2299,0,15,lgp,1+lambda,hopper
233,0,3399,0,15,lgp,1+lambda,hopper
234,8,4999,0,15,lgp,1+lambda,hopper
235,3,4999,0,15,lgp,1+lambda,hopper
236,8,1699,0,15,lgp,1+lambda,hopper
237,7,99,0,15,lgp,1+lambda,hopper
238,5,1999,0,15,lgp,1+lambda,hopper
239,2,2299,0,15,lgp,1+lambda,hopper
240,5,4399,0,15,lgp,1+lambda,hopper
241,3,2399,0,15,lgp,1+lambda,hopper
242,1,99,0,15,lgp,1+lambda,hopper
243,6,599,0,15,lgp,1+lambda,hopper
244,2,99,0,15,lgp,1+lambda,hopper
245,4,199,0,15,lgp,1+lambda,hopper
246,4,999,0,15,lgp,1+lambda,hopper
247,7,1699,0,15,lgp,1+lambda,hopper
248,1,4899,0,15,lgp,1+lambda,hopper
249,1,1299,0,15,lgp,1+lambda,hopper
250,8,3099,0,15,lgp,1+lambda,hopper
251,4,4499,0,15,lgp,1+lambda,hopper
252,9,899,0,15,lgp,1+lambda,hopper
253,9,3799,0,15,lgp,1+lambda,hopper
254,0,4299,0,15,lgp,1+lambda,hopper
255,5,4699,0,15,lgp,1+lambda,hopper
256,5,3699,0,15,lgp,1+lambda,hopper
257,4,3399,0,15,lgp,1+lambda,hopper
258,9,4899,0,15,lgp,1+lambda,hopper
259,8,599,0,15,lgp,1+lambda,hopper
260,4,1699,0,15,lgp,1+lambda,hopper
261,5,1499,0,15,lgp,1+lambda,hopper
262,0,4599,0,15,lgp,1+lambda,hopper
263,3,4399,0,15,lgp,1+lambda,hopper
264,8,2199,0,15,lgp,1+lambda,hopper
265,2,1199,0,15,lgp,1+lambda,hopper
266,0,799,0,15,lgp,1+lambda,hopper
267,2,4799,0,15,lgp,1+lambda,hopper
268,8,1999,0,15,lgp,1+lambda,hopper
269,9,3999,0,15,lgp,1+lambda,hopper
270,7,1099,0,15,lgp,1+lambda,hopper
271,7,2599,0,15,lgp,1+lambda,hopper
272,1,1599,0,15,lgp,1+lambda,hopper
273,7,899,0,15,lgp,1+lambda,hopper
274,2,399,0,15,lgp,1+lambda,hopper
275,1,499,0,15,lgp,1+lambda,hopper
276,6,2299,0,15,lgp,1+lambda,hopper
277,5,3199,0,15,lgp,1+lambda,hopper
278,9,4499,0,15,lgp,1+lambda,hopper
279,6,3699,0,15,lgp,1+lambda,hopper
280,0,2399,0,15,lgp,1+lambda,hopper
281,7,3499,0,15,lgp,1+lambda,hopper
282,9,3399,0,15,lgp,1+lambda,hopper
283,3,1499,0,15,lgp,1+lambda,hopper
284,6,2399,0,15,lgp,1+lambda,hopper
285,8,3899,0,15,lgp,1+lambda,hopper
286,1,4599,0,15,lgp,1+lambda,hopper
287,1,399,0,15,lgp,1+lambda,hopper
288,3,4199,0,15,lgp,1+lambda,hopper
289,4,4599,0,15,lgp,1+lambda,hopper
290,3,3999,0,15,lgp,1+lambda,hopper
291,2,2899,0,15,lgp,1+lambda,hopper
292,8,2099,0,15,lgp,1+lambda,hopper
293,2,4599,0,15,lgp,1+lambda,hopper
294,1,3099,0,15,lgp,1+lambda,hopper
295,3,4299,0,15,lgp,1+lambda,hopper
296,3,2699,0,15,lgp,1+lambda,hopper
297,5,4999,0,15,lgp,1+lambda,hopper
298,8,2399,0,15,lgp,1+lambda,hopper
299,0,399,0,15,lgp,1+lambda,hopper
300,0,3299,0,15,lgp,1+lambda,hopper
301,3,3599,0,15,lgp,1+lambda,hopper
302,4,1199,0,15,lgp,1+lambda,hopper
303,6,3899,0,15,lgp,1+lambda,hopper
304,2,699,0,15,lgp,1+lambda,hopper
305,8,4099,0,15,lgp,1+lambda,hopper
306,9,599,0,15,lgp,1+lambda,hopper
307,6,1499,0,15,lgp,1+lambda,hopper
308,2,3699,0,15,lgp,1+lambda,hopper
309,4,3899,0,15,lgp,1+lambda,hopper
310,6,399,0,15,lgp,1+lambda,hopper
311,8,699,0,15,lgp,1+lambda,hopper
312,8,299,0,15,lgp,1+lambda,hopper
313,1,2399,0,15,lgp,1+lambda,hopper
314,9,2599,0,15,lgp,1+lambda,hopper
315,7,4799,0,15,lgp,1+lambda,hopper
316,7,999,0,15,lgp,1+lambda,hopper
317,9,699,0,15,lgp,1+lambda,hopper
318,7,2499,0,15,lgp,1+lambda,hopper
319,5,2699,0,15,lgp,1+lambda,hopper
320,2,1799,0,15,lgp,1+lambda,hopper
321,6,1099,0,15,lgp,1+lambda,hopper
322,0,299,0,15,lgp,1+lambda,hopper
323,6,3399,0,15,lgp,1+lambda,hopper
324,2,2699,0,15,lgp,1+lambda,hopper
325,7,2699,0,15,lgp,1+lambda,hopper
326,8,2299,0,15,lgp,1+lambda,hopper
327,3,199,0,15,lgp,1+lambda,hopper
328,8,4399,0,15,lgp,1+lambda,hopper
329,8,1199,0,15,lgp,1+lambda,hopper
330,3,1299,0,15,lgp,1+lambda,hopper
331,1,899,0,15,lgp,1+lambda,hopper
332,1,3299,0,15,lgp,1+lambda,hopper
333,1,2299,0,15,lgp,1+lambda,hopper
334,8,3299,0,15,lgp,1+lambda,hopper
335,4,2199,0,15,lgp,1+lambda,hopper
336,6,2899,0,15,lgp,1+lambda,hopper
337,5,3099,0,15,lgp,1+lambda,hopper
338,6,1399,0,15,lgp,1+lambda,hopper
339,1,3799,0,15,lgp,1+lambda,hopper
340,8,99,0,15,lgp,1+lambda,hopper
341,2,2799,0,15,lgp,1+lambda,hopper
342,3,1199,0,15,lgp,1+lambda,hopper
343,9,3299,0,15,lgp,1+lambda,hopper
344,7,699,0,15,lgp,1+lambda,hopper
345,2,499,0,15,lgp,1+lambda,hopper
346,4,3799,0,15,lgp,1+lambda,hopper
347,3,1599,0,15,lgp,1+lambda,hopper
348,3,299,0,15,lgp,1+lambda,hopper
349,5,4899,0,15,lgp,1+lambda,hopper
350,7,599,0,15,lgp,1+lambda,hopper
351,2,2399,0,15,lgp,1+lambda,hopper
352,5,1899,0,15,lgp,1+lambda,hopper
353,8,2899,0,15,lgp,1+lambda,hopper
354,4,4199,0,15,lgp,1+lambda,hopper
355,4,4299,0,15,lgp,1+lambda,hopper
356,9,499,0,15,lgp,1+lambda,hopper
357,3,3099,0,15,lgp,1+lambda,hopper
358,6,4099,0,15,lgp,1+lambda,hopper
359,5,1299,0,15,lgp,1+lambda,hopper
360,3,499,0,15,lgp,1+lambda,hopper
361,3,1799,0,15,lgp,1+lambda,hopper
362,4,2099,0,15,lgp,1+lambda,hopper
363,9,2399,0,15,lgp,1+lambda,hopper
364,3,2099,0,15,lgp,1+lambda,hopper
365,9,4099,0,15,lgp,1+lambda,hopper
366,4,2599,0,15,lgp,1+lambda,hopper
367,6,299,0,15,lgp,1+lambda,hopper
368,3,1399,0,15,lgp,1+lambda,hopper
369,9,999,0,15,lgp,1+lambda,hopper
370,2,1299,0,15,lgp,1+lambda,hopper
371,3,2299,0,15,lgp,1+lambda,hopper
372,3,4699,0,15,lgp,1+lambda,hopper
373,1,1199,0,15,lgp,1+lambda,hopper
374,5,1099,0,15,lgp,1+lambda,hopper
375,4,4899,0,15,lgp,1+lambda,hopper
376,9,199,0,15,lgp,1+lambda,hopper
377,2,3599,0,15,lgp,1+lambda,hopper
378,7,1599,0,15,lgp,1+lambda,hopper
379,6,2499,0,15,lgp,1+lambda,hopper
380,3,3399,0,15,lgp,1+lambda,hopper
381,2,1599,0,15,lgp,1+lambda,hopper
382,2,1399,0,15,lgp,1+lambda,hopper
383,0,3199,0,15,lgp,1+lambda,hopper
384,9,3499,0,15,lgp,1+lambda,hopper
385,5,1399,0,15,lgp,1+lambda,hopper
386,8,3499,0,15,lgp,1+lambda,hopper
387,1,999,0,15,lgp,1+lambda,hopper
388,4,1999,0,15,lgp,1+lambda,hopper
389,5,1199,0,15,lgp,1+lambda,hopper
390,5,1799,0,15,lgp,1+lambda,hopper
391,6,799,0,15,lgp,1+lambda,hopper
392,3,3299,0,15,lgp,1+lambda,hopper
393,0,4499,0,15,lgp,1+lambda,hopper
394,0,899,0,15,lgp,1+lambda,hopper
395,9,99,0,15,lgp,1+lambda,hopper
396,7,3399,0,15,lgp,1+lambda,hopper
397,4,2499,0,15,lgp,1+lambda,hopper
398,4,1099,0,15,lgp,1+lambda,hopper
399,9,1599,0,15,lgp,1+lambda,hopper
400,3,4799,0,15,lgp,1+lambda,hopper
401,9,1099,0,15,lgp,1+lambda,hopper
402,5,1599,0,15,lgp,1+lambda,hopper
403,4,1599,0,15,lgp,1+lambda,hopper
404,7,499,0,15,lgp,1+lambda,hopper
405,4,899,0,15,lgp,1+lambda,hopper
406,4,4699,0,15,lgp,1+lambda,hopper
407,0,499,0,15,lgp,1+lambda,hopper
408,6,2099,0,15,lgp,1+lambda,hopper
409,1,3899,0,15,lgp,1+lambda,hopper
410,1,2199,0,15,lgp,1+lambda,hopper
411,8,4899,0,15,lgp,1+lambda,hopper
412,7,4699,0,15,lgp,1+lambda,hopper
413,2,1099,0,15,lgp,1+lambda,hopper
414,6,1199,0,15,lgp,1+lambda,hopper
415,9,1699,0,15,lgp,1+lambda,hopper
416,0,3899,0,15,lgp,1+lambda,hopper
417,9,4799,0,15,lgp,1+lambda,hopper
418,7,799,0,15,lgp,1+lambda,hopper
419,3,2899,0,15,lgp,1+lambda,hopper
420,0,3499,0,15,lgp,1+lambda,hopper
421,1,2099,0,15,lgp,1+lambda,hopper
422,2,3999,0,15,lgp,1+lambda,hopper
423,0,1499,0,15,lgp,1+lambda,hopper
424,0,999,0,15,lgp,1+lambda,hopper
425,6,3099,0,15,lgp,1+lambda,hopper
426,1,299,0,15,lgp,1+lambda,hopper
427,8,2499,0,15,lgp,1+lambda,hopper
428,5,4499,0,15,lgp,1+lambda,hopper
429,6,4599,0,15,lgp,1+lambda,hopper
430,0,3999,0,15,lgp,1+lambda,hopper
431,3,1099,0,15,lgp,1+lambda,hopper
432,0,1999,0,15,lgp,1+lambda,hopper
433,2,2199,0,15,lgp,1+lambda,hopper
434,5,2399,0,15,lgp,1+lambda,hopper
435,5,3499,0,15,lgp,1+lambda,hopper
436,1,4199,0,15,lgp,1+lambda,hopper
437,7,4099,0,15,lgp,1+lambda,hopper
438,2,3499,0,15,lgp,1+lambda,hopper
439,0,3599,0,15,lgp,1+lambda,hopper
440,8,1799,0,15,lgp,1+lambda,hopper
441,5,3899,0,15,lgp,1+lambda,hopper
442,8,3999,0,15,lgp,1+lambda,hopper
443,1,2899,0,15,lgp,1+lambda,hopper
444,0,699,0,15,lgp,1+lambda,hopper
445,3,3899,0,15,lgp,1+lambda,hopper
446,7,3799,0,15,lgp,1+lambda,hopper
447,7,4199,0,15,lgp,1+lambda,hopper
448,8,2699,0,15,lgp,1+lambda,hopper
449,2,3399,0,15,lgp,1+lambda,hopper
450,7,3699,0,15,lgp,1+lambda,hopper
451,9,4599,0,15,lgp,1+lambda,hopper
452,7,2099,0,15,lgp,1+lambda,hopper
453,8,3699,0,15,lgp,1+lambda,hopper
454,0,2199,0,15,lgp,1+lambda,hopper
455,6,1899,0,15,lgp,1+lambda,hopper
456,9,1999,0,15,lgp,1+lambda,hopper
457,6,699,0,15,lgp,1+lambda,hopper
458,0,2499,0,15,lgp,1+lambda,hopper
459,0,2899,0,15,lgp,1+lambda,hopper
460,3,899,0,15,lgp,1+lambda,hopper
461,7,299,0,15,lgp,1+lambda,hopper
462,9,1199,0,15,lgp,1+lambda,hopper
463,0,4099,0,15,lgp,1+lambda,hopper
464,0,4199,0,15,lgp,1+lambda,hopper
465,9,1299,0,15,lgp,1+lambda,hopper
466,2,1999,0,15,lgp,1+lambda,hopper
467,6,999,0,15,lgp,1+lambda,hopper
468,2,899,0,15,lgp,1+lambda,hopper
469,7,1799,0,15,lgp,1+lambda,hopper
470,0,2999,0,15,lgp,1+lambda,hopper
471,8,3399,0,15,lgp,1+lambda,hopper
472,3,2799,0,15,lgp,1+lambda,hopper
473,1,599,0,15,lgp,1+lambda,hopper
474,5,3299,0,15,lgp,1+lambda,hopper
475,5,199,0,15,lgp,1+lambda,hopper
476,3,999,0,15,lgp,1+lambda,hopper
477,7,4999,0,15,lgp,1+lambda,hopper
478,7,2899,0,15,lgp,1+lambda,hopper
479,4,3999,0,15,lgp,1+lambda,hopper
480,6,2599,0,15,lgp,1+lambda,hopper
481,1,4499,0,15,lgp,1+lambda,hopper
482,4,2799,0,15,lgp,1+lambda,hopper
483,1,1099,0,15,lgp,1+lambda,hopper
484,9,4699,0,15,lgp,1+lambda,hopper
485,7,3299,0,15,lgp,1+lambda,hopper
486,3,2599,0,15,lgp,1+lambda,hopper
487,7,1299,0,15,lgp,1+lambda,hopper
488,1,2599,0,15,lgp,1+lambda,hopper
489,0,4799,0,15,lgp,1+lambda,hopper
490,6,4799,0,15,lgp,1+lambda,hopper
491,9,299,0,15,lgp,1+lambda,hopper
492,6,2799,0,15,lgp,1+lambda,hopper
493,2,999,0,15,lgp,1+lambda,hopper
494,3,399,0,15,lgp,1+lambda,hopper
495,9,3099,0,15,lgp,1+lambda,hopper
496,3,4099,0,15,lgp,1+lambda,hopper
497,1,4999,0,15,lgp,1+lambda,hopper
498,9,799,0,15,lgp,1+lambda,hopper
499,2,3199,0,15,lgp,1+lambda,hopper
